accel_stddev,gyro_stddev,bpm,activity,participant_id,participant_no,received_at,bpm_filled
0.009913,0.2039,84,DUDUK,PSR_003,3,2026-05-02T12:04:09.781510,84.0
0.006233,0.3043,86,DUDUK,PSR_003,3,2026-05-02T12:04:11.832641,86.0
0.009225,0.2666,85,DUDUK,PSR_003,3,2026-05-02T12:04:13.811324,85.0
0.007511,0.1317,81,DUDUK,PSR_003,3,2026-05-02T12:04:15.820762,81.0
0.006866,0.1916,77,DUDUK,PSR_003,3,2026-05-02T12:04:17.852557,77.0
0.008027,0.2176,75,DUDUK,PSR_003,3,2026-05-02T12:04:19.860758,75.0
0.008829,0.2527,73,DUDUK,PSR_003,3,2026-05-02T12:04:21.850566,73.0
0.008209,0.2746,71,DUDUK,PSR_003,3,2026-05-02T12:04:23.881941,71.0
0.007881,0.8074,73,DUDUK,PSR_003,3,2026-05-02T12:04:25.872538,73.0
0.009815,0.2762,75,DUDUK,PSR_003,3,2026-05-02T12:04:27.892181,75.0
0.008307,0.3368,77,DUDUK,PSR_003,3,2026-05-02T12:04:29.904752,77.0
0.006974,0.4322,82,DUDUK,PSR_003,3,2026-05-02T12:04:31.901280,82.0
0.016374,3.4304,83,DUDUK,PSR_003,3,2026-05-02T12:04:33.932178,83.0
0.006594,0.4412,86,DUDUK,PSR_003,3,2026-05-02T12:04:35.944428,86.0
0.010618,0.2253,86,DUDUK,PSR_003,3,2026-05-02T12:04:37.918721,86.0
0.009822,0.1805,83,DUDUK,PSR_003,3,2026-05-02T12:04:39.931175,83.0
0.008153,0.2559,85,DUDUK,PSR_003,3,2026-05-02T12:04:41.951390,85.0
0.00729,1.076,83,DUDUK,PSR_003,3,2026-05-02T12:04:43.964918,83.0
0.007322,0.2581,86,DUDUK,PSR_003,3,2026-05-02T12:04:45.966457,86.0
0.009152,0.2283,90,DUDUK,PSR_003,3,2026-05-02T12:04:48.391900,90.0
0.007976,0.3288,90,DUDUK,PSR_003,3,2026-05-02T12:04:49.982309,90.0
0.009286,0.1756,87,DUDUK,PSR_003,3,2026-05-02T12:04:52.012108,87.0
0.014227,0.2179,83,DUDUK,PSR_003,3,2026-05-02T12:04:53.986568,83.0
0.009029,0.2403,77,DUDUK,PSR_003,3,2026-05-02T12:04:56.023018,77.0
0.007243,0.2193,75,DUDUK,PSR_003,3,2026-05-02T12:04:58.022183,75.0
0.010227,0.1984,75,DUDUK,PSR_003,3,2026-05-02T12:05:00.026115,75.0
0.010964,0.1516,75,DUDUK,PSR_003,3,2026-05-02T12:05:02.059143,75.0
0.008823,0.2585,75,DUDUK,PSR_003,3,2026-05-02T12:05:04.052566,75.0
0.006837,0.3246,74,DUDUK,PSR_003,3,2026-05-02T12:05:06.073372,74.0
0.007901,0.7373,72,DUDUK,PSR_003,3,2026-05-02T12:05:08.084856,72.0
0.009418,0.2529,75,DUDUK,PSR_003,3,2026-05-02T12:05:10.152078,75.0
0.010308,0.258,82,DUDUK,PSR_003,3,2026-05-02T12:05:12.129450,82.0
0.007398,0.2465,86,DUDUK,PSR_003,3,2026-05-02T12:05:14.112322,86.0
0.00759,0.1898,87,DUDUK,PSR_003,3,2026-05-02T12:05:16.116983,87.0
0.007094,1.2691,81,DUDUK,PSR_003,3,2026-05-02T12:05:18.189963,81.0
0.006468,0.665,77,DUDUK,PSR_003,3,2026-05-02T12:05:20.172161,77.0
0.00991,0.2052,77,DUDUK,PSR_003,3,2026-05-02T12:05:22.145113,77.0
0.009619,0.5669,78,DUDUK,PSR_003,3,2026-05-02T12:05:24.183750,78.0
0.010678,0.2368,80,DUDUK,PSR_003,3,2026-05-02T12:05:26.150528,80.0
0.007925,0.2974,80,DUDUK,PSR_003,3,2026-05-02T12:05:28.198165,80.0
0.007699,0.4242,77,DUDUK,PSR_003,3,2026-05-02T12:05:30.158598,77.0
0.009065,0.264,75,DUDUK,PSR_003,3,2026-05-02T12:05:32.171060,75.0
0.007232,0.2662,74,DUDUK,PSR_003,3,2026-05-02T12:05:34.171764,74.0
0.009165,0.4743,74,DUDUK,PSR_003,3,2026-05-02T12:05:36.232142,74.0
0.008328,1.2978,77,DUDUK,PSR_003,3,2026-05-02T12:05:38.212663,77.0
0.010007,0.3766,78,DUDUK,PSR_003,3,2026-05-02T12:05:40.210656,78.0
0.009763,2.7942,78,DUDUK,PSR_003,3,2026-05-02T12:05:42.262899,78.0
0.0086,4.0362,78,DUDUK,PSR_003,3,2026-05-02T12:05:44.204595,78.0
0.023664,13.6334,79,DUDUK,PSR_003,3,2026-05-02T12:05:46.223531,79.0
0.011495,12.0767,79,DUDUK,PSR_003,3,2026-05-02T12:05:48.226892,79.0
0.011799,9.1424,72,BERJALAN,PSR_003,3,2026-05-02T13:07:31.771826,72.0
0.029568,32.7692,84,BERJALAN,PSR_003,3,2026-05-02T13:07:33.783072,84.0
0.016368,19.154,98,BERJALAN,PSR_003,3,2026-05-02T13:07:35.822925,98.0
0.032236,18.2407,99,BERJALAN,PSR_003,3,2026-05-02T13:07:37.783906,99.0
0.027015,21.5816,96,BERJALAN,PSR_003,3,2026-05-02T13:07:39.827175,96.0
0.032268,28.6015,104,BERJALAN,PSR_003,3,2026-05-02T13:07:41.806179,104.0
0.054319,15.8121,108,BERJALAN,PSR_003,3,2026-05-02T13:07:43.804859,108.0
0.05033,31.2964,109,BERJALAN,PSR_003,3,2026-05-02T13:07:45.991094,109.0
0.143901,20.4984,108,BERJALAN,PSR_003,3,2026-05-02T13:07:47.813773,108.0
0.077448,35.094,116,BERJALAN,PSR_003,3,2026-05-02T13:07:49.824759,116.0
0.059135,30.7767,122,BERJALAN,PSR_003,3,2026-05-02T13:07:51.860505,122.0
0.062393,26.8683,112,BERJALAN,PSR_003,3,2026-05-02T13:07:53.864206,112.0
0.161749,28.5013,111,BERJALAN,PSR_003,3,2026-05-02T13:07:55.859403,111.0
0.049022,20.867,119,BERJALAN,PSR_003,3,2026-05-02T13:07:57.882129,119.0
0.01888,11.4554,110,BERJALAN,PSR_003,3,2026-05-02T13:07:59.887371,110.0
0.062188,17.0321,102,BERJALAN,PSR_003,3,2026-05-02T13:08:01.884494,102.0
0.066913,23.9581,96,BERJALAN,PSR_003,3,2026-05-02T13:08:03.895366,96.0
0.078126,35.1747,104,BERJALAN,PSR_003,3,2026-05-02T13:08:05.896935,104.0
0.054622,33.726,106,BERJALAN,PSR_003,3,2026-05-02T13:08:07.935230,106.0
0.017711,22.2033,112,BERJALAN,PSR_003,3,2026-05-02T13:08:09.908438,112.0
0.028608,19.3988,107,BERJALAN,PSR_003,3,2026-05-02T13:08:11.931511,107.0
0.039824,30.7148,102,BERJALAN,PSR_003,3,2026-05-02T13:08:13.949622,102.0
0.020485,20.9337,95,BERJALAN,PSR_003,3,2026-05-02T13:08:15.946160,95.0
0.079193,24.8087,95,BERJALAN,PSR_003,3,2026-05-02T13:08:18.064842,95.0
0.040711,36.1728,111,BERJALAN,PSR_003,3,2026-05-02T13:08:19.969243,111.0
0.010742,14.0818,121,BERJALAN,PSR_003,3,2026-05-02T13:08:22.007577,121.0
0.011337,16.5389,112,BERJALAN,PSR_003,3,2026-05-02T13:08:23.966005,112.0
0.026306,25.3157,102,BERJALAN,PSR_003,3,2026-05-02T13:08:26.032732,102.0
0.00674,13.2735,95,BERJALAN,PSR_003,3,2026-05-02T13:08:28.034107,95.0
0.036416,17.7728,92,BERJALAN,PSR_003,3,2026-05-02T13:08:30.004690,92.0
0.037614,14.1237,89,BERJALAN,PSR_003,3,2026-05-02T13:08:32.161936,89.0
0.016241,13.074,97,BERJALAN,PSR_003,3,2026-05-02T13:08:34.055321,97.0
0.028205,18.5426,107,BERJALAN,PSR_003,3,2026-05-02T13:08:36.030669,107.0
0.072394,9.8247,114,BERJALAN,PSR_003,3,2026-05-02T13:08:38.032724,114.0
0.013146,10.3293,107,BERJALAN,PSR_003,3,2026-05-02T13:08:40.072296,107.0
0.014748,5.1513,102,BERJALAN,PSR_003,3,2026-05-02T13:08:42.072517,102.0
0.015388,20.2058,93,BERJALAN,PSR_003,3,2026-05-02T13:08:44.264967,93.0
0.006243,4.4837,88,BERJALAN,PSR_003,3,2026-05-02T13:08:46.053168,88.0
0.047185,25.1478,87,BERJALAN,PSR_003,3,2026-05-02T13:08:48.330849,87.0
0.053311,18.2373,98,BERJALAN,PSR_003,3,2026-05-02T13:08:50.112700,98.0
0.016209,5.0893,102,BERJALAN,PSR_003,3,2026-05-02T13:08:52.095510,102.0
0.095457,22.6629,105,BERJALAN,PSR_003,3,2026-05-02T13:08:54.094395,105.0
0.069451,29.2491,99,BERJALAN,PSR_003,3,2026-05-02T13:08:56.119407,99.0
0.03963,12.1811,95,BERJALAN,PSR_003,3,2026-05-02T13:08:58.153573,95.0
0.026918,22.5507,94,BERJALAN,PSR_003,3,2026-05-02T13:09:00.154634,94.0
0.034535,10.7412,105,BERJALAN,PSR_003,3,2026-05-02T13:09:02.140785,105.0
0.019497,5.2187,117,BERJALAN,PSR_003,3,2026-05-02T13:09:04.137328,117.0
0.009938,3.7993,115,BERJALAN,PSR_003,3,2026-05-02T13:09:06.183731,115.0
0.017942,26.9003,104,BERJALAN,PSR_003,3,2026-05-02T13:09:08.174677,104.0
0.104744,14.6043,103,BERJALAN,PSR_003,3,2026-05-02T13:09:10.194321,103.0
0.022621,21.0034,106,BERJALAN,PSR_003,3,2026-05-02T13:09:12.219763,106.0
0.010901,7.9974,103,BERJALAN,PSR_003,3,2026-05-02T13:09:14.212509,103.0
0.022171,9.5613,109,BERJALAN,PSR_003,3,2026-05-02T13:09:16.205091,109.0
0.025003,10.5736,111,BERJALAN,PSR_003,3,2026-05-02T13:09:18.211442,111.0
0.030254,8.6929,111,BERJALAN,PSR_003,3,2026-05-02T13:09:20.212146,111.0
0.035648,7.1468,102,BERJALAN,PSR_003,3,2026-05-02T13:09:22.234610,102.0
0.040624,9.4339,90,BERJALAN,PSR_003,3,2026-05-02T13:09:24.239598,90.0
0.092425,17.4793,84,BERJALAN,PSR_003,3,2026-05-02T13:09:26.227651,84.0
0.018185,13.9886,83,BERJALAN,PSR_003,3,2026-05-02T13:09:28.245543,83.0
0.020795,14.7363,83,BERJALAN,PSR_003,3,2026-05-02T13:09:30.247630,83.0
0.036094,6.1574,82,BERJALAN,PSR_003,3,2026-05-02T13:09:32.374580,82.0
0.034345,17.1294,80,BERJALAN,PSR_003,3,2026-05-02T13:09:34.299922,80.0
0.039401,9.8529,79,BERJALAN,PSR_003,3,2026-05-02T13:09:36.292671,79.0
0.024931,8.7063,79,BERJALAN,PSR_003,3,2026-05-02T13:09:38.296189,79.0
0.019477,6.4546,78,BERJALAN,PSR_003,3,2026-05-02T13:09:40.306191,78.0
0.017383,8.1336,80,BERJALAN,PSR_003,3,2026-05-02T13:09:42.305477,80.0
0.021342,10.9255,80,BERJALAN,PSR_003,3,2026-05-02T13:09:44.304553,80.0
0.045781,12.7689,80,BERJALAN,PSR_003,3,2026-05-02T13:09:46.315589,80.0
0.0341,9.5723,80,BERJALAN,PSR_003,3,2026-05-02T13:09:48.334978,80.0
0.019001,8.7872,77,BERJALAN,PSR_003,3,2026-05-02T13:09:50.347971,77.0
0.018911,13.5143,77,BERJALAN,PSR_003,3,2026-05-02T13:09:52.347150,77.0
0.028141,12.0214,77,BERJALAN,PSR_003,3,2026-05-02T13:09:54.357992,77.0
0.115056,20.7044,77,BERJALAN,PSR_003,3,2026-05-02T13:09:56.371548,77.0
0.059523,19.0252,77,BERJALAN,PSR_003,3,2026-05-02T13:09:58.366013,77.0
0.043264,14.5666,83,BERJALAN,PSR_003,3,2026-05-02T13:10:00.385894,83.0
0.036324,9.671,87,BERJALAN,PSR_003,3,2026-05-02T13:10:02.430637,87.0
0.038231,10.315,90,BERJALAN,PSR_003,3,2026-05-02T13:10:04.590459,90.0
0.023458,6.3646,86,BERJALAN,PSR_003,3,2026-05-02T13:10:06.424943,86.0
0.041652,13.007,82,BERJALAN,PSR_003,3,2026-05-02T13:10:08.422194,82.0
0.033406,11.2158,78,BERJALAN,PSR_003,3,2026-05-02T13:10:10.447655,78.0
0.043413,12.2579,75,BERJALAN,PSR_003,3,2026-05-02T13:10:12.458662,75.0
0.133002,43.0347,73,BERJALAN,PSR_003,3,2026-05-02T13:10:14.433791,73.0
0.101012,16.0378,73,BERJALAN,PSR_003,3,2026-05-02T13:10:16.462370,73.0
0.034974,58.4906,75,BERJALAN,PSR_003,3,2026-05-02T13:10:18.472842,75.0
0.035836,14.5854,80,BERJALAN,PSR_003,3,2026-05-02T13:10:20.474612,80.0
0.016445,12.9739,85,BERJALAN,PSR_003,3,2026-05-02T13:10:22.536708,85.0
0.02339,14.1158,90,BERJALAN,PSR_003,3,2026-05-02T13:10:24.492744,90.0
0.031261,16.7257,92,BERJALAN,PSR_003,3,2026-05-02T13:10:26.513677,92.0
0.028821,16.0542,92,BERJALAN,PSR_003,3,2026-05-02T13:10:28.564024,92.0
0.029821,18.2203,90,BERJALAN,PSR_003,3,2026-05-02T13:10:30.552991,90.0
0.166226,48.6527,90,BERJALAN,PSR_003,3,2026-05-02T13:10:32.538722,90.0
0.057113,34.7931,95,BERJALAN,PSR_003,3,2026-05-02T13:10:34.569830,95.0
0.020168,24.6231,102,BERJALAN,PSR_003,3,2026-05-02T13:10:36.603140,102.0
0.025131,21.412,101,BERJALAN,PSR_003,3,2026-05-02T13:10:38.599590,101.0
0.026638,21.2439,99,BERJALAN,PSR_003,3,2026-05-02T13:10:40.583706,99.0
0.034936,30.0411,98,BERJALAN,PSR_003,3,2026-05-02T13:10:42.594689,98.0
0.033388,22.7442,94,BERJALAN,PSR_003,3,2026-05-02T13:10:44.590760,94.0
0.025715,24.1627,89,BERJALAN,PSR_003,3,2026-05-02T13:10:46.638102,89.0
0.02742,18.6508,85,BERJALAN,PSR_003,3,2026-05-02T13:10:48.645379,85.0
0.019648,22.1236,83,BERJALAN,PSR_003,3,2026-05-02T13:10:50.608941,83.0
0.059378,27.588,80,BERJALAN,PSR_003,3,2026-05-02T13:10:52.666529,80.0
0.042149,17.5431,74,BERJALAN,PSR_003,3,2026-05-02T13:10:54.633770,74.0
0.045872,15.0457,71,BERJALAN,PSR_003,3,2026-05-02T13:10:56.648820,71.0
0.025302,16.3579,68,BERJALAN,PSR_003,3,2026-05-02T13:10:58.668900,68.0
0.040739,15.3435,69,BERJALAN,PSR_003,3,2026-05-02T13:11:00.793106,69.0
0.03402,19.1326,76,BERJALAN,PSR_003,3,2026-05-02T13:11:02.679917,76.0
0.035251,13.879,78,BERJALAN,PSR_003,3,2026-05-02T13:11:04.691440,78.0
0.038879,17.2401,85,BERJALAN,PSR_003,3,2026-05-02T13:11:06.692532,85.0
0.027832,12.6326,89,BERJALAN,PSR_003,3,2026-05-02T13:11:08.742683,89.0
0.021957,11.0893,97,BERJALAN,PSR_003,3,2026-05-02T13:11:10.743593,97.0
0.035852,16.2373,95,BERJALAN,PSR_003,3,2026-05-02T13:11:12.718369,95.0
0.020662,16.4941,89,BERJALAN,PSR_003,3,2026-05-02T13:11:14.758479,89.0
0.02711,22.0375,85,BERJALAN,PSR_003,3,2026-05-02T13:11:16.772008,85.0
0.030267,25.5565,83,BERJALAN,PSR_003,3,2026-05-02T13:11:18.782561,83.0
0.022919,22.5801,82,BERJALAN,PSR_003,3,2026-05-02T13:11:20.765664,82.0
0.029155,21.7702,83,BERJALAN,PSR_003,3,2026-05-02T13:11:22.757364,83.0
0.021549,19.4907,88,BERJALAN,PSR_003,3,2026-05-02T13:11:24.790419,88.0
0.032422,21.412,92,BERJALAN,PSR_003,3,2026-05-02T13:11:26.779337,92.0
0.020431,15.5365,104,BERJALAN,PSR_003,3,2026-05-02T13:11:28.780500,104.0
0.028382,18.3368,102,BERJALAN,PSR_003,3,2026-05-02T13:11:30.797847,102.0
0.021019,12.239,106,BERJALAN,PSR_003,3,2026-05-02T13:11:32.796261,106.0
0.025834,18.0006,111,BERJALAN,PSR_003,3,2026-05-02T13:11:34.797910,111.0
0.020554,15.5301,112,BERJALAN,PSR_003,3,2026-05-02T13:11:36.818517,112.0
0.030477,17.3597,104,BERJALAN,PSR_003,3,2026-05-02T13:11:38.821929,104.0
0.022148,10.4028,91,BERJALAN,PSR_003,3,2026-05-02T13:11:40.842674,91.0
0.033872,15.0302,85,BERJALAN,PSR_003,3,2026-05-02T13:11:42.845771,85.0
0.031443,13.6452,88,BERJALAN,PSR_003,3,2026-05-02T13:11:44.849800,88.0
0.021852,11.1353,98,BERJALAN,PSR_003,3,2026-05-02T13:11:46.857509,98.0
0.026644,13.1778,103,BERJALAN,PSR_003,3,2026-05-02T13:11:48.881646,103.0
0.027355,11.2678,97,BERJALAN,PSR_003,3,2026-05-02T13:11:50.888636,97.0
0.02528,12.5213,91,BERJALAN,PSR_003,3,2026-05-02T13:11:52.905734,91.0
0.019679,22.8358,84,BERJALAN,PSR_003,3,2026-05-02T13:11:54.906554,84.0
0.020195,19.3432,86,BERJALAN,PSR_003,3,2026-05-02T13:11:56.937613,86.0
0.023913,18.2924,91,BERJALAN,PSR_003,3,2026-05-02T13:11:59.004433,91.0
0.029591,17.1617,99,BERJALAN,PSR_003,3,2026-05-02T13:12:00.936409,99.0
0.02553,15.7889,97,BERJALAN,PSR_003,3,2026-05-02T13:12:02.944175,97.0
0.024593,12.4312,92,BERJALAN,PSR_003,3,2026-05-02T13:12:05.428028,92.0
0.020389,13.1164,87,BERJALAN,PSR_003,3,2026-05-02T13:12:08.751134,87.0
0.016903,16.4446,81,BERJALAN,PSR_003,3,2026-05-02T13:12:09.633036,81.0
0.018498,15.9491,81,BERJALAN,PSR_003,3,2026-05-02T13:12:12.444409,81.0
0.018527,15.4919,81,BERJALAN,PSR_003,3,2026-05-02T13:12:13.140363,81.0
0.013164,12.7386,82,BERJALAN,PSR_003,3,2026-05-02T13:12:15.059002,82.0
0.020143,15.453,80,BERJALAN,PSR_003,3,2026-05-02T13:12:16.997144,80.0
0.017756,13.0591,78,BERJALAN,PSR_003,3,2026-05-02T13:12:19.028325,78.0
0.010442,7.8696,78,BERJALAN,PSR_003,3,2026-05-02T13:12:21.028449,78.0
0.018652,12.7555,77,BERJALAN,PSR_003,3,2026-05-02T13:12:23.091259,77.0
0.015332,13.7051,77,BERJALAN,PSR_003,3,2026-05-02T13:12:25.038754,77.0
0.030418,16.8254,77,BERJALAN,PSR_003,3,2026-05-02T13:12:27.049570,77.0
0.018467,12.2543,78,BERJALAN,PSR_003,3,2026-05-02T13:12:29.108477,78.0
0.011658,9.7307,80,BERJALAN,PSR_003,3,2026-05-02T13:12:31.067678,80.0
0.013238,11.9874,89,BERJALAN,PSR_003,3,2026-05-02T13:12:33.093048,89.0
0.033068,11.4624,92,BERJALAN,PSR_003,3,2026-05-02T13:12:35.099463,92.0
0.015368,13.7233,92,BERJALAN,PSR_003,3,2026-05-02T13:12:37.088453,92.0
0.015599,8.7427,89,BERJALAN,PSR_003,3,2026-05-02T13:12:39.116922,89.0
0.037178,33.9715,81,BERJALAN,PSR_003,3,2026-05-02T13:12:41.148207,81.0
0.061703,24.7886,81,BERJALAN,PSR_003,3,2026-05-02T13:12:43.145474,81.0
0.07639,16.8734,81,BERJALAN,PSR_003,3,2026-05-02T13:12:45.146441,81.0
0.178885,43.7019,83,BERJALAN,PSR_003,3,2026-05-02T13:12:47.185172,83.0
0.058947,16.5706,83,BERJALAN,PSR_003,3,2026-05-02T13:12:49.146064,83.0
0.053509,41.5984,83,BERJALAN,PSR_003,3,2026-05-02T13:12:51.188173,83.0
0.084394,32.415,86,BERJALAN,PSR_003,3,2026-05-02T13:12:53.208282,86.0
0.048024,25.5651,86,BERJALAN,PSR_003,3,2026-05-02T13:12:55.240730,86.0
0.044622,22.034,91,BERJALAN,PSR_003,3,2026-05-02T13:12:57.209222,91.0
0.043461,22.2152,105,BERJALAN,PSR_003,3,2026-05-02T13:12:59.216468,105.0
0.063186,32.7331,108,BERJALAN,PSR_003,3,2026-05-02T13:13:01.240396,108.0
0.054472,18.2093,104,BERJALAN,PSR_003,3,2026-05-02T13:13:03.240396,104.0
0.051576,21.9075,95,BERJALAN,PSR_003,3,2026-05-02T13:13:05.240424,95.0
0.08656,30.6885,89,BERJALAN,PSR_003,3,2026-05-02T13:13:07.260655,89.0
0.078887,23.3698,87,BERJALAN,PSR_003,3,2026-05-02T13:13:09.286555,87.0
0.084886,32.0356,95,BERJALAN,PSR_003,3,2026-05-02T13:13:11.290293,95.0
0.049571,22.6041,103,BERJALAN,PSR_003,3,2026-05-02T13:13:13.303160,103.0
0.031396,15.3763,107,BERJALAN,PSR_003,3,2026-05-02T13:13:15.379043,107.0
0.059362,22.7287,103,BERJALAN,PSR_003,3,2026-05-02T13:13:17.323545,103.0
0.052027,29.2206,97,BERJALAN,PSR_003,3,2026-05-02T13:13:19.332644,97.0
0.042532,12.7574,101,BERJALAN,PSR_003,3,2026-05-02T13:13:21.331047,101.0
0.050462,24.9441,99,BERJALAN,PSR_003,3,2026-05-02T13:13:23.334441,99.0
0.046177,16.4857,94,BERJALAN,PSR_003,3,2026-05-02T13:13:25.338613,94.0
0.035384,15.1245,89,BERJALAN,PSR_003,3,2026-05-02T13:13:27.338815,89.0
0.026352,17.714,82,BERJALAN,PSR_003,3,2026-05-02T13:13:29.361282,82.0
0.021672,14.1472,74,BERJALAN,PSR_003,3,2026-05-02T13:13:31.361129,74.0
0.035542,18.718,74,BERJALAN,PSR_003,3,2026-05-02T13:13:33.367818,74.0
0.042339,16.7743,74,BERJALAN,PSR_003,3,2026-05-02T13:13:35.386557,74.0
0.031752,10.7527,78,BERJALAN,PSR_003,3,2026-05-02T13:13:37.411310,78.0
0.095007,23.7246,78,BERJALAN,PSR_003,3,2026-05-02T13:13:39.458891,78.0
0.063384,17.3611,77,BERJALAN,PSR_003,3,2026-05-02T13:13:41.419832,77.0
0.066425,18.9778,77,BERJALAN,PSR_003,3,2026-05-02T13:13:43.427498,77.0
0.061714,19.043,82,BERJALAN,PSR_003,3,2026-05-02T13:13:45.439857,82.0
0.053085,23.9522,86,BERJALAN,PSR_003,3,2026-05-02T13:13:47.450143,86.0
0.039214,15.3653,88,BERJALAN,PSR_003,3,2026-05-02T13:13:49.498637,88.0
0.034733,16.3485,86,BERJALAN,PSR_003,3,2026-05-02T13:13:51.470249,86.0
0.024453,17.3863,82,BERJALAN,PSR_003,3,2026-05-02T13:13:53.468545,82.0
0.03437,18.4738,81,BERJALAN,PSR_003,3,2026-05-02T13:13:55.517061,81.0
0.046075,18.4611,81,BERJALAN,PSR_003,3,2026-05-02T13:13:57.554051,81.0
0.024818,13.4382,81,BERJALAN,PSR_003,3,2026-05-02T13:13:59.568211,81.0
0.043308,17.4849,81,BERJALAN,PSR_003,3,2026-05-02T13:14:01.542068,81.0
0.031249,19.8114,79,BERJALAN,PSR_003,3,2026-05-02T13:14:03.537619,79.0
0.058227,17.2092,79,BERJALAN,PSR_003,3,2026-05-02T13:14:05.557353,79.0
0.05637,14.2949,79,BERJALAN,PSR_003,3,2026-05-02T13:14:07.548877,79.0
0.045685,16.6748,79,BERJALAN,PSR_003,3,2026-05-02T13:14:09.566752,79.0
0.071958,33.3889,76,BERJALAN,PSR_003,3,2026-05-02T13:14:11.565314,76.0
0.052261,17.5648,75,BERJALAN,PSR_003,3,2026-05-02T13:14:13.564731,75.0
0.039412,9.7593,75,BERJALAN,PSR_003,3,2026-05-02T13:14:15.585281,75.0
0.053149,20.5475,80,BERJALAN,PSR_003,3,2026-05-02T13:14:17.584520,80.0
0.033405,15.0842,81,BERJALAN,PSR_003,3,2026-05-02T13:14:19.584610,81.0
0.049655,18.1578,81,BERJALAN,PSR_003,3,2026-05-02T13:14:21.644518,81.0
0.043445,14.0485,80,BERJALAN,PSR_003,3,2026-05-02T13:14:23.624756,80.0
0.066922,20.4826,77,BERJALAN,PSR_003,3,2026-05-02T13:14:25.624610,77.0
0.064269,15.6909,75,BERJALAN,PSR_003,3,2026-05-02T13:14:27.646112,75.0
0.055889,20.5168,75,BERJALAN,PSR_003,3,2026-05-02T13:14:29.673741,75.0
0.040938,10.8493,75,BERJALAN,PSR_003,3,2026-05-02T13:14:31.660454,75.0
0.046574,15.0522,75,BERJALAN,PSR_003,3,2026-05-02T13:14:33.661722,75.0
0.046934,21.3383,78,BERJALAN,PSR_003,3,2026-05-02T13:14:35.672412,78.0
0.070571,22.92,80,BERJALAN,PSR_003,3,2026-05-02T13:14:37.680988,80.0
0.047124,9.1918,85,BERJALAN,PSR_003,3,2026-05-02T13:14:39.701111,85.0
0.070839,12.7046,86,BERJALAN,PSR_003,3,2026-05-02T13:14:41.700367,86.0
0.077674,17.7056,84,BERJALAN,PSR_003,3,2026-05-02T13:14:43.741999,84.0
0.089776,18.8618,82,BERJALAN,PSR_003,3,2026-05-02T13:14:45.721307,82.0
0.070407,22.2858,77,BERJALAN,PSR_003,3,2026-05-02T13:14:47.749588,77.0
0.068259,15.3537,79,BERJALAN,PSR_003,3,2026-05-02T13:14:49.751389,79.0
0.061558,20.4401,89,BERJALAN,PSR_003,3,2026-05-02T13:14:51.756120,89.0
0.075504,25.7944,95,BERJALAN,PSR_003,3,2026-05-02T13:14:53.771005,95.0
0.070297,19.2952,94,BERJALAN,PSR_003,3,2026-05-02T13:14:55.773060,94.0
0.070919,23.9537,87,BERJALAN,PSR_003,3,2026-05-02T13:14:57.788682,87.0
0.059483,16.0056,84,BERJALAN,PSR_003,3,2026-05-02T13:14:59.790898,84.0
0.060727,19.3996,85,BERJALAN,PSR_003,3,2026-05-02T13:15:01.811398,85.0
0.064146,16.1585,85,BERJALAN,PSR_003,3,2026-05-02T13:15:03.804824,85.0
0.078434,19.2078,84,BERJALAN,PSR_003,3,2026-05-02T13:15:05.806213,84.0
0.050076,19.2155,79,BERJALAN,PSR_003,3,2026-05-02T13:15:07.842850,79.0
0.210451,17.4193,78,BERJALAN,PSR_003,3,2026-05-02T13:15:09.843476,78.0
0.24035,24.2492,79,BERJALAN,PSR_003,3,2026-05-02T13:15:11.862062,79.0
0.147396,32.7035,83,BERJALAN,PSR_003,3,2026-05-02T13:15:13.863369,83.0
0.209739,24.9446,87,BERJALAN,PSR_003,3,2026-05-02T13:15:15.884052,87.0
0.179429,23.5476,94,BERJALAN,PSR_003,3,2026-05-02T13:15:17.870706,94.0
0.141673,18.8654,96,BERJALAN,PSR_003,3,2026-05-02T13:15:19.874213,96.0
0.14511,20.039,95,BERJALAN,PSR_003,3,2026-05-02T13:15:21.936871,95.0
0.136395,18.1354,96,BERJALAN,PSR_003,3,2026-05-02T13:15:23.914095,96.0
0.129282,19.2558,95,BERJALAN,PSR_003,3,2026-05-02T13:15:25.939332,95.0
0.108691,21.1098,102,BERJALAN,PSR_003,3,2026-05-02T13:15:27.916791,102.0
0.112603,19.571,98,BERJALAN,PSR_003,3,2026-05-02T13:15:29.953099,98.0
0.095752,21.1834,97,BERJALAN,PSR_003,3,2026-05-02T13:15:31.935376,97.0
0.10961,17.8837,88,BERJALAN,PSR_003,3,2026-05-02T13:15:33.956404,88.0
0.145354,25.0829,82,BERJALAN,PSR_003,3,2026-05-02T13:15:35.955166,82.0
0.087,13.8758,78,BERJALAN,PSR_003,3,2026-05-02T13:15:37.959611,78.0
0.069911,13.4121,76,BERJALAN,PSR_003,3,2026-05-02T13:15:39.982941,76.0
0.083985,13.5063,76,BERJALAN,PSR_003,3,2026-05-02T13:15:41.983300,76.0
0.133476,19.6139,75,BERJALAN,PSR_003,3,2026-05-02T13:15:43.996275,75.0
0.128009,15.9923,83,BERJALAN,PSR_003,3,2026-05-02T13:15:46.011206,83.0
0.202633,43.248,84,BERJALAN,PSR_003,3,2026-05-02T13:15:48.056846,84.0
